ID,CourseContentId,IdContent,QuestionType,QuestionContent,AAnswer,BAnswer,CAnswer,DAnswer,Answer,ResultAnswer,Explanation
18,Chương_1_Tiết 3 Sự phát triển và Đánh giá,1,1,Tác động của AI (Trí tuệ nhân tạo) đối với sự phát triển của dịch vụ khách hàng trong TMĐT là gì?,Loại bỏ hoàn toàn nhu cầu hỗ trợ.,Tự động hóa qua Chatbot và cá nhân hóa.,Làm tăng chi phí nhân sự trực tổng đài.,Giảm độ chính xác trong xử lý đơn hàng.,B,Tự động hóa qua Chatbot và cá nhân hóa.,"AI cho phép sử dụng Chatbot để hỗ trợ 24/7 và phân tích dữ liệu để cá nhân hóa trải nghiệm, nâng cao hiệu quả dịch vụ khách hàng."
19,Chương_1_Tiết 3 Sự phát triển và Đánh giá,1,1,"""Hiệu ứng mạng"" (Network Effect) đóng vai trò gì trong sự thành công của các nền tảng như Facebook hay eBay?",Làm giảm giá trị khi có thêm người dùng.,Gia tăng giá trị khi số lượng người dùng tăng.,Chỉ quan trọng đối với các công ty sản xuất.,Làm chậm tốc độ truy cập website.,B,Gia tăng giá trị khi số lượng người dùng tăng.,Hiệu ứng mạng là hiện tượng giá trị của một sản phẩm/dịch vụ tăng lên đối với mỗi người dùng khi có nhiều người khác cũng sử dụng nó (đạt khối lượng tới hạn).
20,Chương_1_Tiết 3 Sự phát triển và Đánh giá,1,1,Case Study Alibaba: Yếu tố nào giúp Alibaba thành công vượt trội tại thị trường Trung Quốc so với eBay?,Thu phí niêm yết sản phẩm cao hơn.,Hiểu văn hóa địa phương và hỗ trợ thanh toán (Alipay).,Chỉ tập trung vào các thương hiệu xa xỉ.,Không cho phép người dùng giao tiếp với nhau.,B,Hiểu văn hóa địa phương và hỗ trợ thanh toán (Alipay).,"Alibaba thành công nhờ hiểu rõ văn hóa (Guanxi), miễn phí niêm yết ban đầu và giải quyết vấn đề lòng tin/thanh toán qua Alipay, trong khi eBay gặp khó khăn vì áp dụng mô hình Mỹ."
1,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"""Internet"" và ""World Wide Web"" (WWW) có mối quan hệ như thế nào?",Chúng là hai thuật ngữ đồng nghĩa hoàn toàn.,"WWW là hạ tầng vật lý, Internet là phần mềm.",Internet là mạng lưới vật lý; WWW là dịch vụ chạy trên đó.,"Internet chỉ dành cho quân đội, WWW dành cho dân sự.",C,Internet là mạng lưới vật lý; WWW là dịch vụ chạy trên đó.,"Internet là hệ thống mạng lưới vật lý toàn cầu kết nối các máy tính, trong khi WWW là một dịch vụ/ứng dụng (dựa trên giao thức HTTP) chạy trên nền tảng Internet để chia sẻ thông tin."
2,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,Mạng nội bộ của một doanh nghiệp sử dụng các tiêu chuẩn Internet (như trình duyệt web) để chia sẻ thông tin cho nhân viên được gọi là gì?,Extranet.,Intranet.,Ethernet.,Internet công cộng.,B,Intranet.,Intranet là mạng riêng bên trong một công ty sử dụng các tiêu chuẩn Internet để cho phép nhân viên truy cập và chia sẻ thông tin.
3,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Trong hạ tầng pháp lý, ""Sở hữu trí tuệ"" (Intellectual Property) bảo vệ điều gì?",Các tài sản vật lý như nhà xưởng.,Các tài sản vô hình từ sự sáng tạo.,Quyền riêng tư của nhân viên.,Phần cứng máy tính.,B,Các tài sản vô hình từ sự sáng tạo.,"Sở hữu trí tuệ đề cập đến quyền sở hữu các tài sản vô hình (intangible assets) phát sinh từ công việc sáng tạo, như ý tưởng, phát minh, tác phẩm nghệ thuật."
4,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,Hệ thống nào chịu trách nhiệm chuyển đổi tên miền dễ nhớ (như google.com) thành địa chỉ IP số (như 172.217.x.x)?,URL.,DNS.,HTML.,VPN.,B,DNS.,DNS (Domain Name System) là cơ sở dữ liệu chuyển đổi tên miền sang địa chỉ IP để máy tính có thể hiểu và kết nối được.
5,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Giao thức truyền thông cơ bản nào được coi là ""ngôn ngữ chung"" của Internet?",FTP.,TCP/IP.,SMTP.,VOIP.,B,TCP/IP.,TCP/IP là các tiêu chuẩn mạng và vận chuyển vật lý cho phép truyền tải dữ liệu trên Internet.
6,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,Luật bản quyền (Copyright Law) được thiết kế chủ yếu để bảo vệ đối tượng nào?,Người mua hàng.,Tác giả/Người sáng tạo.,Nhà cung cấp dịch vụ mạng.,Chính phủ.,B,Tác giả/Người sáng tạo.,"Luật bản quyền bảo vệ tác giả, nhà sản xuất, người biểu diễn để đảm bảo họ nhận được lợi ích từ tác phẩm sáng tạo của mình."
7,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Trong mô hình Client-Server (Máy khách - Máy chủ), trình duyệt web trên điện thoại của bạn đóng vai trò là gì?",Server (Máy chủ).,Client (Máy khách).,Database (Cơ sở dữ liệu).,Middleware (Phần mềm trung gian).,B,Client (Máy khách).,Máy khách (Client) là thiết bị hoặc phần mềm yêu cầu dịch vụ/thông tin từ máy chủ (Server).
8,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Sự khác biệt chính giữa ""Intranet"" và ""Extranet"" là gì?",Intranet dùng cho nội bộ; Extranet kết nối đối tác bên ngoài.,Intranet công khai; Extranet bảo mật.,Intranet không dùng TCP/IP; Extranet có dùng.,Intranet chậm hơn Extranet.,A,Intranet dùng cho nội bộ; Extranet kết nối đối tác bên ngoài.,"Intranet dành cho nội bộ doanh nghiệp, trong khi Extranet mở rộng quyền truy cập an toàn cho các đối tác kinh doanh bên ngoài (nhà cung cấp, khách hàng lớn)."
9,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Kỹ thuật ""Chuyển mạch gói"" (Packet Switching) giúp truyền dữ liệu trên Internet hiệu quả bằng cách nào?",Giữ nguyên toàn bộ tệp tin khi gửi.,Chia dữ liệu thành các gói nhỏ để truyền đi.,Chỉ truyền dữ liệu vào ban đêm.,Sử dụng đường truyền riêng biệt cho mỗi người.,B,Chia dữ liệu thành các gói nhỏ để truyền đi.,"Dữ liệu được chia nhỏ thành các gói tin (packets), truyền đi qua các lộ trình tối ưu khác nhau và được lắp ghép lại tại điểm đích."
10,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,Hành vi đăng ký tên miền trùng với thương hiệu nổi tiếng để trục lợi bán lại được gọi là gì?,Domain Parking.,Cybersquatting.,Phishing.,Hacking.,B,Cybersquatting.,Cybersquatting (đầu cơ tên miền) là việc đăng ký tên miền mà một công ty khác tuyên bố họ có quyền sở hữu (thương hiệu) để bán lại kiếm lời.
11,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Nguyên tắc ""Net Neutrality"" (Tính trung lập của mạng) ủng hộ quan điểm nào?",Nhà mạng được phép chặn các web đối thủ.,Mọi lưu lượng truy cập phải được đối xử bình đẳng.,Web lớn phải trả thêm tiền để chạy nhanh hơn.,Chính phủ kiểm soát toàn bộ nội dung.,B,Mọi lưu lượng truy cập phải được đối xử bình đẳng.,"Net Neutrality yêu cầu các nhà cung cấp dịch vụ Internet không được phân biệt đối xử, phải xử lý mọi lưu lượng truy cập Internet bình đẳng như nhau."
12,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Để đảm bảo tính pháp lý và không thể chối bỏ (Non-repudiation) trong giao dịch điện tử, công nghệ nào thường được sử dụng?",Tường lửa (Firewall).,Chữ ký số (Digital Signature).,Phần mềm diệt virus.,Cookies.,B,Chữ ký số (Digital Signature).,"Chữ ký số giúp xác thực danh tính người gửi và đảm bảo tính không thể chối bỏ (non-repudiation), khiến người dùng không thể phủ nhận hành động của mình."
13,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Sự khác biệt giữa mô hình quản lý dữ liệu ""Opt-in"" và ""Opt-out"" là gì?",Opt-in là người dùng tự động bị thu thập dữ liệu.,Opt-in yêu cầu người dùng đồng ý trước khi thu thập.,Opt-out an toàn hơn Opt-in.,Cả hai đều không cho phép thu thập dữ liệu.,B,Opt-in yêu cầu người dùng đồng ý trước khi thu thập.,"Opt-in yêu cầu sự đồng ý chủ động của người dùng trước khi gửi thông tin/thu thập dữ liệu (được khuyến khích bởi luật), trong khi Opt-out là tự động thu thập trừ khi người dùng từ chối."
14,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,VPN (Mạng riêng ảo) thường được doanh nghiệp sử dụng để làm gì trong B2B?,Tăng tốc độ truy cập web công cộng.,Tạo đường truyền an toàn qua mạng Internet công cộng.,Thay thế hoàn toàn mạng Intranet.,Giảm dung lượng lưu trữ dữ liệu.,B,Tạo đường truyền an toàn qua mạng Internet công cộng.,"VPN tạo ra một ""đường hầm"" an toàn để truyền dữ liệu qua mạng Internet công cộng, thường dùng để kết nối an toàn giữa các chi nhánh hoặc đối tác."
15,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Trong hạ tầng khóa công khai (PKI), nếu A muốn gửi tin nhắn bảo mật cho B, A sẽ dùng khóa nào để mã hóa?",,,Khóa riêng của,Khóa công khai của A.,B,,"Để đảm bảo tính bảo mật (chỉ B đọc được), A dùng khóa công khai của B để mã hóa. Chỉ có khóa riêng của B mới giải mã được."
16,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"""E-discovery"" (Khám phá điện tử) là một vấn đề pháp lý liên quan đến quy trình nào?",Tìm kiếm sản phẩm giá rẻ trên mạng.,Tìm kiếm bằng chứng điện tử cho các vụ kiện.,Phát minh ra các công nghệ mới.,Khôi phục mật khẩu bị mất.,B,Tìm kiếm bằng chứng điện tử cho các vụ kiện.,"E-discovery là quy trình tìm kiếm, định vị và bảo am các dữ liệu điện tử (email, văn bản) để sử dụng làm bằng chứng trong các vụ kiện tụng pháp lý."
17,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Tại sao kiến trúc ""3 lớp"" (Three-tier architecture) thường được dùng trong các hệ thống TMĐT lớn thay vì 2 lớp?","Để tách biệt giao diện, logic kinh doanh và dữ liệu.",Để giảm chi phí phần cứng.,Để đơn giản hóa việc lập trình web tĩnh.,Để loại bỏ hoàn toàn máy chủ cơ sở dữ liệu.,A,"Để tách biệt giao diện, logic kinh doanh và dữ liệu.","Mô hình 3 lớp (Client, Application Server, Database Server) giúp tách biệt các chức năng, tăng khả năng mở rộng và dễ bảo trì hơn so với mô hình đơn giản."
18,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Vấn đề ""Quyền tài phán"" (Jurisdiction) gây khó khăn gì cho việc giải quyết tranh chấp trong TMĐT xuyên biên giới?",Không xác định được ngôn ngữ sử dụng.,Khó xác định luật của quốc gia nào được áp dụng.,Không thể chuyển đổi tiền tệ.,Thiếu luật sư chuyên về công nghệ.,B,Khó xác định luật của quốc gia nào được áp dụng.,"Quyền tài phán xác định luật của nước nào (người mua hay người bán) được áp dụng khi tranh chấp xảy ra giữa các quốc gia, đây là vấn đề phức tạp."
19,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,"Theo nguyên tắc bảo mật CIA, tấn công từ chối dịch vụ (DoS) nhắm vào yếu tố nào của hạ tầng thông tin?",Tính bảo mật (Confidentiality).,Tính toàn vẹn (Integrity).,Tính sẵn sàng (Availability).,Tính xác thực (Authenticity).,C,Tính sẵn sàng (Availability).,"Tấn công DoS làm quá tải hệ thống, khiến dịch vụ không thể truy cập được bởi người dùng hợp lệ, tức là phá vỡ Tính sẵn sàng (Availability)."
20,Chương_1_Tiết 4 Hạ tầng Pháp lý và Công nghệ,1,1,Luật bảo vệ dữ liệu (như GDPR của EU) đặt ra thách thức gì lớn nhất cho các doanh nghiệp TMĐT toàn cầu?,Phải giảm giá bán sản phẩm.,Phải tuân thủ quy định nghiêm ngặt về quyền riêng tư của người dùng.,Phải đặt máy chủ tại tất cả các quốc gia.,Phải sử dụng phần mềm mã nguồn mở.,B,Phải tuân thủ quy định nghiêm ngặt về quyền riêng tư của người dùng.,"Các luật như GDPR yêu cầu doanh nghiệp phải tuân thủ nghiêm ngặt về cách thu thập, lưu trữ và xử lý dữ liệu cá nhân, bất kể doanh nghiệp đặt trụ sở ở đâu nếu phục vụ công dân EU."
1,Chương_1_Tiết 5 Hạ tầng Thanh toán và An toàn thông tin,1,1,"Vai trò chính của một ""Cổng thanh toán"" (Payment Gateway) trong thương mại điện tử là gì?",Cung cấp dịch vụ vận chuyển hàng hóa.,Trung gian xử lý giao dịch điện tử.,Phát hành thẻ tín dụng cho người mua.,Quản lý kho hàng cho người bán.,B,Trung gian xử lý giao dịch điện tử.,Cổng thanh toán (Payment Gateway/PSP) là bên thứ ba cung cấp kết nối điện tử và dịch vụ xử lý giao dịch giữa các bên tham gia thanh toán.
2,Chương_1_Tiết 5 Hạ tầng Thanh toán và An toàn thông tin,1,1,"Giao thức bảo mật nào thường được nhận biết qua biểu tượng ""ổ khóa"" và tiền tố ""https://"" trên trình duyệt?",FTP.,SSL/TLS.,TCP/IP.,SMTP.,B,SSL/TLS.,"SSL (Secure Sockets Layer) và phiên bản kế nhiệm TLS được sử dụng để mã hóa dữ liệu truyền tải, biểu thị bằng https:// và biểu tượng ổ khóa."
3,Chương_1_Tiết 5 Hạ tầng Thanh toán và An toàn thông tin,1,1,"Đặc điểm chính của ""Ví điện tử"" (Digital Wallet) như Apple Pay hay Google Pay là gì?",Chỉ dùng được khi có kết nối dây cáp.,Lưu trữ thông tin thanh toán kỹ thuật số.,In tiền giấy trực tiếp từ điện thoại.,Thay thế hoàn toàn tài khoản ngân hàng.,B,Lưu trữ thông tin thanh toán kỹ thuật số.,Ví điện tử di động lưu trữ thông tin thẻ tín dụng/ghi nợ và cho phép thực hiện thanh toán qua thiết bị di động.
4,Chương_1_Tiết 5 Hạ tầng Thanh toán và An toàn thông tin,1,1,"Mã độc ""Phishing"" (Tấn công giả mạo) chủ yếu nhằm mục đích gì?",Làm hỏng phần cứng máy tính.,Lừa người dùng tiết lộ thông tin mật.,Tăng tốc độ truy cập Internet.,Tạo ra các quảng cáo hợp pháp.,B,Lừa người dùng tiết lộ thông tin mật.,Phishing là hành vi giả mạo một thực thể đáng tin cậy để lừa người dùng tiết lộ thông tin nhạy cảm như mật khẩu hoặc số thẻ tín dụng.
5,Chương_1_Tiết 5 Hạ tầng Thanh toán và An toàn thông tin,1,1,Công nghệ NFC (Near Field Communication) thường được ứng dụng trong loại hình thanh toán nào?,Thanh toán bằng séc giấy.,Thanh toán không tiếp xúc.,Chuyển khoản qua ngân hàng.,Thanh toán khi nhận hàng (COD).,B,Thanh toán không tiếp xúc.,NFC cho phép thanh toán không tiếp xúc (proximity payments) bằng cách vẫy thiết bị di động hoặc thẻ gần đầu đọc.
